sale_id,customer_id,product_id,quantity,sale_date
S06280,C567,P001,2,2025-08-02
S06281,C863,P020,2,2025-12-04
S06282,C798,P019,5,2025-02-01
S06283,C062,P015,4,2025-10-01
S06284,C715,P014,2,2025-08-23
S06285,C775,P014,2,2025-04-27
S06286,C182,P018,2,2025-09-14
S06287,C625,P013,2,2025-04-20
S06288,C835,P016,4,2025-02-12
S06289,C518,P011,1,2025-11-20
S06290,C987,P018,4,2025-04-01
S06291,C408,P015,1,2025-05-07
S06292,C445,P018,3,2025-02-25
S06293,C001,P003,2,2025-03-21
S06294,C680,P017,2,2025-04-13
S06295,C922,P008,5,2025-03-20
S06296,C102,P022,5,2025-09-18
S06297,C749,P008,3,2025-04-06
S06298,C473,P020,1,2025-09-28
S06299,C489,P011,1,2025-07-27
S06300,C976,P016,4,2025-07-17
S06301,C098,P021,1,2025-08-05
S06302,C774,P021,3,2025-10-25
S06303,C172,P001,5,2025-09-25
S06304,C103,P021,3,2025-05-07
S06305,C789,P003,5,2025-03-07
S06306,C479,P020,4,2025-07-29
S06307,C120,P015,5,2025-12-22
S06308,C114,P012,5,2025-08-03
S06309,C594,P018,2,2025-10-05
S06310,C710,P010,3,2025-12-05
S06311,C510,P006,1,2025-03-19
S06312,C719,P013,4,2025-07-08
S06313,C713,P013,5,2025-07-16
S06314,C783,P006,5,2025-07-01
S06315,C589,P004,2,2025-06-15
S06316,C459,P007,3,2025-11-12
S06317,C520,P019,5,2025-03-25
S06318,C352,P011,2,2025-11-05
S06319,C280,P022,4,2025-11-18
S06320,C652,P001,4,2025-06-02
S06321,C908,P005,5,2025-11-08
S06322,C024,P015,3,2025-11-18
S06323,C487,P005,5,2025-07-30
S06324,C434,P019,3,2025-02-02
S06325,C783,P015,5,2025-11-13
S06326,C406,P016,1,2025-10-15
S06327,C004,P018,5,2025-08-23
S06328,C315,P022,4,2025-05-11
S06329,C573,P012,5,2025-10-20
S06330,C292,P013,3,2025-02-08
S06331,C977,P017,2,2025-11-08
S06332,C822,P017,3,2025-02-27
S06333,C421,P015,2,2025-05-28
S06334,C860,P015,5,2025-11-19
S06335,C352,P007,4,2025-10-25
S06336,C550,P018,1,2025-07-14
S06337,C300,P019,5,2025-01-15
S06338,C272,P010,3,2025-01-06
S06339,C812,P020,2,2025-12-06
S06340,C656,P017,4,2025-01-06
S06341,C335,P006,1,2025-01-17
S06342,C168,P013,2,2025-08-23
S06343,C041,P013,4,2025-05-29
S06344,C567,P020,1,2025-01-10
S06345,C861,P018,2,2025-05-19
S06346,C548,P009,3,2025-09-24
S06347,C107,P008,1,2025-10-12
S06348,C899,P018,5,2025-10-12
S06349,C195,P022,1,2025-06-18
S06350,C495,P010,5,2025-10-10
S06351,C243,P020,5,2025-08-31
S06352,C269,P004,5,2025-06-27
S06353,C426,P008,1,2025-03-18
S06354,C948,P015,3,2025-01-07
S06355,C049,P001,2,2025-01-24
S06356,C696,P012,4,2025-12-14
S06357,C413,P004,5,2025-11-02
S06358,C365,P021,2,2025-01-09
S06359,C934,P012,4,2025-05-30
S06360,C100,P018,3,2025-10-17
S06361,C197,P015,5,2025-12-07
S06362,C865,P010,4,2025-08-18
S06363,C584,P002,5,2025-09-03
S06364,C936,P001,1,2025-09-29
S06365,C484,P006,4,2025-11-26
S06366,C823,P002,1,2025-02-27
S06367,C647,P007,4,2025-07-10
S06368,C910,P001,1,2025-01-25
S06369,C237,P009,3,2025-06-05
S06370,C973,P009,2,2025-11-04
S06371,C610,P002,4,2025-09-05
S06372,C281,P022,3,2025-08-05
S06373,C573,P013,3,2025-03-26
S06374,C309,P002,4,2025-03-14
S06375,C807,P005,1,2025-06-15
S06376,C933,P012,5,2025-11-02
S06377,C447,P016,2,2025-06-11
S06378,C955,P014,2,2025-04-05
S06379,C962,P006,1,2025-11-08
S06380,C009,P011,2,2025-04-21
S06381,C955,P021,3,2025-08-14
S06382,C813,P001,3,2025-09-13
S06383,C315,P016,4,2025-06-05
S06384,C555,P010,3,2025-07-10
S06385,C612,P008,5,2025-08-12
S06386,C335,P006,1,2025-04-29
S06387,C548,P008,3,2025-01-04
S06388,C501,P003,2,2025-05-28
S06389,C342,P012,2,2025-02-22
S06390,C171,P001,5,2025-01-29
S06391,C004,P008,4,2025-03-07
S06392,C675,P006,1,2025-02-04
S06393,C952,P001,4,2025-05-02
S06394,C946,P021,2,2025-11-21
S06395,C994,P015,4,2025-03-22
S06396,C436,P009,5,2025-11-25
S06397,C559,P008,5,2025-06-27
S06398,C570,P011,3,2025-10-11
S06399,C333,P006,2,2025-10-27
S06400,C685,P010,2,2025-12-15
S06401,C862,P012,2,2025-12-31
S06402,C880,P011,1,2025-07-27
S06403,C119,P017,3,2025-09-08
S06404,C378,P020,1,2025-08-18
S06405,C069,P002,3,2025-01-27
S06406,C542,P021,1,2025-07-05
S06407,C316,P020,1,2025-05-13
S06408,C459,P015,3,2025-05-18
S06409,C483,P008,3,2025-11-23
S06410,C220,P012,2,2025-06-02
S06411,C449,P017,3,2025-02-27
S06412,C854,P015,1,2025-07-02
S06413,C595,P010,5,2025-08-24
S06414,C205,P009,3,2025-11-05
S06415,C209,P002,3,2025-04-29
S06416,C501,P017,5,2025-01-16
S06417,C228,P007,1,2025-09-29
S06418,C223,P014,1,2025-02-05
S06419,C705,P007,2,2025-11-26
S06420,C534,P020,2,2025-08-07
S06421,C959,P002,5,2025-08-31
S06422,C519,P018,2,2025-10-13
S06423,C070,P012,2,2025-09-03
S06424,C557,P016,2,2025-01-05
S06425,C293,P018,4,2025-04-05
S06426,C324,P022,1,2025-06-10
S06427,C186,P004,4,2025-12-21
S06428,C314,P014,3,2025-12-05
S06429,C218,P011,2,2025-09-05
S06430,C832,P017,1,2025-02-21
S06431,C525,P019,1,2025-07-02
S06432,C436,P022,4,2025-04-07
S06433,C300,P009,4,2025-09-12
S06434,C090,P016,4,2025-07-13
S06435,C956,P006,5,2025-07-23
S06436,C603,P003,3,2025-04-25
S06437,C215,P013,2,2025-10-28
S06438,C620,P019,3,2025-07-12
S06439,C645,P014,3,2025-06-24
S06440,C054,P020,5,2025-10-22
S06441,C600,P001,1,2025-02-27
S06442,C050,P018,5,2025-10-11
S06443,C349,P016,2,2025-10-23
S06444,C018,P018,2,2025-12-17
S06445,C726,P011,2,2025-02-18
S06446,C722,P003,5,2025-11-01
S06447,C420,P022,5,2025-05-29
S06448,C927,P010,2,2025-11-30
S06449,C302,P013,3,2025-09-21
S06450,C796,P017,3,2025-11-14
S06451,C770,P022,5,2025-08-23
S06452,C597,P012,4,2025-03-29
S06453,C575,P012,4,2025-06-18
S06454,C651,P001,5,2025-06-28
S06455,C773,P017,2,2025-09-23
S06456,C760,P004,5,2025-01-27
S06457,C184,P005,1,2025-08-14
S06458,C764,P019,4,2025-10-03
S06459,C624,P022,1,2025-03-12
S06460,C307,P017,5,2025-04-07
S06461,C655,P020,4,2025-02-11
S06462,C474,P001,3,2025-10-25
S06463,C542,P010,3,2025-06-18
S06464,C831,P004,3,2025-04-16
S06465,C436,P016,2,2025-09-25
S06466,C401,P017,1,2025-02-12
S06467,C187,P007,1,2025-04-18
S06468,C541,P017,3,2025-08-11
S06469,C870,P018,1,2025-02-11
S06470,C592,P008,5,2025-09-09
S06471,C855,P018,1,2025-05-21
S06472,C968,P011,5,2025-01-06
S06473,C909,P001,5,2025-12-03
S06474,C939,P019,2,2025-02-23
S06475,C456,P015,5,2025-01-25
S06476,C380,P011,2,2025-10-14
S06477,C883,P014,4,2025-10-27
S06478,C213,P008,3,2025-02-15
S06479,C644,P022,3,2025-09-16
S06480,C552,P001,4,2025-01-07
S06481,C788,P022,3,2025-04-10
S06482,C130,P022,4,2025-01-11
S06483,C765,P004,1,2025-10-22
S06484,C247,P019,1,2025-01-06
S06485,C255,P018,2,2025-10-21
S06486,C486,P010,2,2025-11-27
S06487,C887,P011,3,2025-03-04
S06488,C250,P014,1,2025-10-21
S06489,C061,P001,5,2025-06-17
S06490,C847,P018,1,2025-09-15
S06491,C735,P004,1,2025-05-26
S06492,C336,P002,2,2025-06-03
S06493,C218,P001,4,2025-04-16
S06494,C411,P003,3,2025-12-23
S06495,C815,P017,4,2025-04-16
S06496,C389,P013,2,2025-08-14
S06497,C081,P007,3,2025-09-18
S06498,C738,P020,4,2025-10-18
S06499,C252,P007,3,2025-05-04
S06500,C818,P020,1,2025-12-27
S06501,C008,P021,3,2025-10-06
S06502,C330,P014,1,2025-07-07
S06503,C649,P010,4,2025-12-07
S06504,C253,P003,3,2025-07-17
S06505,C841,P013,2,2025-10-27
S06506,C500,P019,2,2025-07-02
S06507,C356,P004,1,2025-07-14
S06508,C298,P008,4,2025-12-14
S06509,C629,P002,2,2025-09-18
S06510,C933,P008,4,2025-09-06
S06511,C187,P015,1,2025-03-23
S06512,C558,P020,4,2025-11-29
S06513,C388,P014,1,2025-06-25
S06514,C937,P008,3,2025-04-01
S06515,C534,P003,4,2025-05-11
S06516,C263,P003,4,2025-02-09
S06517,C036,P004,5,2025-12-23
S06518,C473,P011,2,2025-06-21
S06519,C549,P021,3,2025-07-29
S06520,C849,P009,1,2025-07-11
S06521,C987,P004,1,2025-04-07
S06522,C686,P018,5,2025-01-01
S06523,C139,P016,2,2025-01-05
S06524,C271,P005,4,2025-08-03
S06525,C214,P014,2,2025-09-18
S06526,C894,P004,3,2025-11-21
S06527,C266,P022,3,2025-08-21
S06528,C119,P017,5,2025-04-28
S06529,C607,P011,2,2025-01-12
S06530,C590,P014,5,2025-01-23
S06531,C429,P016,4,2025-05-14
S06532,C712,P022,5,2025-11-17
S06533,C989,P001,1,2025-10-19
S06534,C178,P006,5,2025-10-02
S06535,C782,P009,5,2025-09-18
S06536,C466,P009,3,2025-06-29
S06537,C115,P001,2,2025-06-18
S06538,C551,P015,2,2025-09-09
S06539,C127,P015,3,2025-04-11
S06540,C022,P021,4,2025-10-11
S06541,C983,P018,1,2025-02-24
S06542,C776,P013,3,2025-01-18
S06543,C208,P010,2,2025-10-30
S06544,C516,P017,1,2025-09-17
S06545,C506,P007,5,2025-08-29
S06546,C454,P021,3,2025-09-20
S06547,C228,P008,2,2025-07-27
S06548,C291,P016,4,2025-01-08
S06549,C850,P009,1,2025-04-30
S06550,C735,P001,5,2025-01-07
S06551,C638,P004,3,2025-04-09
S06552,C525,P021,4,2025-01-12
S06553,C191,P018,2,2025-07-22
S06554,C137,P012,3,2025-03-27
S06555,C994,P002,3,2025-02-04
S06556,C671,P006,2,2025-02-13
S06557,C626,P002,3,2025-08-19
S06558,C473,P005,1,2025-05-18
S06559,C777,P009,1,2025-01-11
S06560,C058,P001,4,2025-12-20
S06561,C606,P001,3,2025-02-21
S06562,C579,P007,2,2025-05-19
S06563,C381,P008,5,2025-11-26
S06564,C078,P002,5,2025-09-05
S06565,C732,P020,3,2025-02-20
S06566,C978,P021,2,2025-03-15
S06567,C769,P009,5,2025-08-27
S06568,C029,P019,5,2025-09-01
S06569,C155,P013,3,2025-10-22
S06570,C417,P007,2,2025-04-01
S06571,C383,P003,4,2025-06-02
S06572,C813,P005,2,2025-05-29
S06573,C015,P009,2,2025-03-30
S06574,C430,P004,1,2025-10-01
S06575,C849,P020,1,2025-01-19
S06576,C198,P010,4,2025-09-27
S06577,C442,P004,4,2025-04-21
S06578,C052,P016,1,2025-03-18
S06579,C560,P013,4,2025-12-22
S06580,C669,P006,1,2025-03-19
S06581,C798,P002,1,2025-11-01
S06582,C344,P008,4,2025-08-01
S06583,C739,P005,1,2025-10-20
S06584,C370,P007,4,2025-10-06
S06585,C598,P001,1,2025-06-23
S06586,C477,P016,5,2025-06-10
S06587,C031,P002,1,2025-09-11
S06588,C250,P005,3,2025-10-16
S06589,C989,P001,1,2025-08-25
S06590,C222,P020,4,2025-02-15
S06591,C195,P002,4,2025-03-29
S06592,C165,P003,1,2025-04-15
S06593,C554,P013,5,2025-01-22
S06594,C762,P017,4,2025-02-08
S06595,C671,P013,4,2025-03-14
S06596,C191,P004,1,2025-05-10
S06597,C324,P001,3,2025-07-28
S06598,C812,P004,4,2025-02-26
S06599,C584,P006,5,2025-02-05
S06600,C486,P001,4,2025-05-12
S06601,C314,P008,4,2025-01-28
S06602,,P005,2,2025-06-04
S06603,C301,P005,2,2025-07-04
S06604,C148,P003,4,2025-01-08
S06605,C148,P011,2,2025-04-20
S06606,C934,P019,3,2025-02-12
S06607,C146,P022,1,2025-10-26
S06608,C279,P010,4,2025-08-31
S06609,C905,P006,4,2025-11-12
S06610,C024,P007,2,2025-08-04
S06611,C657,P021,3,2025-06-11
S06612,C097,P008,2,2025-08-29
S06613,C419,P003,4,2025-11-05
S06614,C838,P010,5,2025-01-13
S06615,C994,P022,2,2025-05-19
S06616,C971,P012,3,2025-10-27
S06617,C554,P012,1,2025-07-15
S06618,C038,P005,1,2025-02-24
S06619,C589,P022,1,2025-06-13
S06620,C979,P018,5,2025-02-16
S06621,C175,P014,5,2025-07-27
S06622,C776,P001,3,2025-11-07
S06623,C822,P018,4,2025-05-11
S06624,C491,P018,4,2025-09-21
S06625,C691,P014,2,2025-04-20
S06626,C475,P013,1,2025-01-05
S06627,C513,P017,3,2025-06-09
S06628,C468,P009,1,2025-09-19
S06629,C768,P008,4,2025-12-03
S06630,C571,P003,5,2025-02-26
S06631,C586,P002,4,2025-05-30
S06632,C635,P019,2,2025-02-13
S06633,C448,P010,1,2025-01-26
S06634,C414,P019,5,2025-04-14
S06635,C403,P020,2,2025-04-12
S06636,C805,P011,2,2025-05-23
S06637,C554,P009,5,2025-08-12
S06638,C277,P015,1,2025-09-16
S06639,C162,P004,2,2025-10-21
S06640,C989,P017,4,2025-06-13
S06641,C281,P014,2,2025-03-17
S06642,C732,P001,2,2025-02-03
S06643,C171,P007,4,2025-12-18
S06644,C962,P005,1,2025-07-03
S06645,C925,P011,1,2025-04-17
S06646,C780,P007,1,2025-02-01
S06647,C022,P001,5,2025-09-23
S06648,C386,P008,3,2025-07-26
S06649,C465,P008,5,2025-02-26
S06650,C627,P001,1,2025-09-22
S06651,C534,P019,5,2025-02-16
S06652,C125,P009,1,2025-07-27
S06653,C818,P001,1,2025-10-24
S06654,C978,P003,4,2025-10-18
S06655,C772,P021,2,2025-05-01
S06656,C143,P022,4,2025-04-14
S06657,C957,P015,5,2025-12-11
S06658,C545,P019,4,2025-11-13
S06659,C046,P013,1,2025-10-05
S06660,C815,P011,3,2025-10-06
S06661,C863,P003,5,2025-08-06
S06662,C492,P009,4,2025-05-06
S06663,C042,P002,1,2025-11-02
S06664,C836,P019,5,2025-05-22
S06665,C701,P008,2,2025-08-11
S06666,C122,P004,2,2025-08-17
S06667,C085,P004,5,2025-02-13
S06668,C326,P003,5,2025-10-12
S06669,C662,P012,3,2025-06-18
S06670,C514,P005,5,2025-06-08
S06671,C154,P001,2,2025-11-22
S06672,C267,P022,1,2025-02-05
S06673,C372,P007,3,2025-05-03
S06674,C285,P014,4,2025-01-16
S06675,C458,P011,4,2025-10-22
S06676,C622,P020,3,2025-05-26
S06677,C596,P001,3,2025-07-27
S06678,C443,P015,2,2025-01-28
S06679,C098,P002,5,2025-03-12
S06680,C274,P021,1,2025-03-13
S06681,C724,P018,1,2025-12-19
S06682,C520,P005,2,2025-12-01
S06683,C228,P017,4,2025-11-02
S06684,C945,P010,1,2025-03-18
S06685,C985,P013,2,2025-01-18
S06686,C544,P012,5,2025-02-05
S06687,C509,P009,3,2025-03-11
S06688,C479,P008,3,2025-11-23
S06689,C995,P007,4,2025-06-09
S06690,C164,P008,3,2025-08-21
S06691,C018,P001,3,2025-02-14
S06692,C164,P020,1,2025-10-14
S06693,C974,P005,5,2025-12-26
S06694,C340,P004,5,2025-03-01
S06695,C704,P014,1,2025-11-18
S06696,C181,P021,3,2025-06-27
S06697,C579,P001,3,2025-12-07
S06698,C888,P013,1,2025-01-17
S06699,C063,P015,5,2025-03-30
S06700,C225,P002,3,2025-08-07
S06701,C419,P001,1,2025-02-13
S06702,C131,P018,2,2025-09-25
S06703,C147,P015,1,2025-01-16
S06704,C092,P006,2,2025-03-07
S06705,C582,P021,4,2025-02-05
S06706,C360,P003,2,2025-01-16
S06707,C671,P009,5,2025-07-11
S06708,C012,P016,4,2025-08-11
S06709,C770,P011,2,2025-05-13
S06710,C320,P013,1,2025-06-06
S06711,C671,P006,2,2025-08-14
S06712,C430,P008,3,2025-07-16
S06713,C846,P001,1,2025-11-15
S06714,C091,P011,2,2025-01-04
S06715,C375,P016,2,2025-06-08
S06716,C504,P005,3,2025-05-01
S06717,C359,P018,4,2025-02-12
S06718,C503,P014,5,2025-03-28
S06719,C168,P011,1,2025-12-14
S06720,C130,P015,2,2025-07-21
S06721,C464,P001,5,2025-07-20
S06722,C868,P014,4,2025-06-29
S06723,C955,P001,4,2025-03-20
S06724,C877,P005,3,2025-02-09
S06725,C980,P020,4,2025-07-29
S06726,C873,P018,4,2025-09-19
S06727,C877,P009,5,2025-05-31
S06728,C485,P015,1,2025-12-06
S06729,C164,P019,1,2025-11-24
S06730,C213,P012,1,2025-01-19
S06731,C423,P004,5,2025-06-05
S06732,C513,P019,4,2025-06-04
S06733,C997,P005,2,2025-05-01
S06734,C321,P009,2,2025-06-07
S06735,C055,P010,4,2025-07-13
S06736,C561,P005,1,2025-03-19
S06737,C089,P011,4,2025-05-10
S06738,C620,P012,2,2025-07-02
S06739,C263,P019,2,2025-01-09
S06740,C994,P013,3,2025-05-25
S06741,C659,P003,1,2025-02-21
S06742,C687,P001,5,2025-09-10
S06743,C793,P007,5,2025-10-09
S06744,C083,P017,2,2025-08-26
S06745,C256,P001,4,2025-04-30
S06746,C315,P008,3,2025-12-13
S06747,C601,P010,5,2025-09-15
S06748,C826,P006,1,2025-09-28
S06749,C530,P009,5,2025-08-03
S06750,C550,P001,4,2025-07-27
S06751,C266,P001,3,2025-02-20
S06752,C837,P004,1,2025-04-04
S06753,C094,P006,3,2025-06-09
S06754,C201,P022,3,2025-02-12
S06755,C822,P006,2,2025-01-16
S06756,C122,P001,4,2025-01-27
S06757,C319,P020,5,2025-08-06
S06758,C005,P008,4,2025-03-14
S06759,C103,P001,5,2025-07-17
S06760,C055,P002,2,2025-03-25
S06761,C064,P001,2,2025-02-23
S06762,C609,P015,5,2025-10-31
S06763,C638,P020,1,2025-02-11
S06764,C092,P009,1,2025-01-07
S06765,C215,P010,4,2025-03-01
S06766,C247,P004,4,2025-02-20
S06767,C604,P015,5,2025-08-01
S06768,C047,P004,4,2025-03-21
S06769,C779,P012,5,2025-01-27
S06770,C740,P017,3,2025-02-20
S06771,C596,P021,3,2025-11-22
S06772,C478,P017,3,2025-07-06
S06773,C944,P001,1,2025-02-09
S06774,C211,P015,3,2025-04-25
S06775,C346,P017,2,2025-12-28
S06776,C123,P001,4,2025-03-27
S06777,C572,P017,4,2025-09-25
S06778,C763,P001,4,2025-03-12
S06779,C799,P015,5,2025-01-29
S06780,C733,P008,4,2025-02-27
S06781,C969,P014,1,2025-08-07
S06782,C029,P018,5,2025-02-26
S06783,C798,P020,4,2025-03-21
S06784,C133,P007,5,2025-10-29
S06785,C649,P013,3,2025-09-04
S06786,C503,P004,5,2025-04-12
S06787,C497,P011,2,2025-01-21
S06788,C459,P014,5,2025-02-24
S06789,C922,P001,2,2025-05-27
S06790,C561,P001,5,2025-07-07
S06791,C804,P012,4,2025-09-14
S06792,C033,P001,2,2025-11-30
S06793,C264,P022,3,2025-04-10
S06794,C818,P005,2,2025-07-22
S06795,C988,P006,2,2025-03-04
S06796,C401,P019,1,2025-07-16
S06797,C617,P022,4,2025-10-10
S06798,C361,P015,3,2025-07-23
S06799,C683,P016,1,2025-07-19
S06800,C821,P015,3,2025-02-03
S06801,C448,P020,1,2025-05-06
S06802,C592,P012,2,2025-02-15
S06803,C330,P002,1,2025-07-28
S06804,C917,P010,2,2025-07-18
S06805,C075,P001,4,2025-01-05
S06806,C223,P007,3,2025-01-24
S06807,C1001,P021,5,2025-05-13
S06808,C915,P006,3,2025-04-19
S06809,C720,P001,1,2025-11-14
S06810,C552,P008,5,2025-03-12
S06811,C296,P018,3,2025-09-15
S06812,C068,P008,1,2025-01-06
S06813,C309,P004,4,2025-11-04
S06814,C829,P003,1,2025-06-11
S06815,C879,P008,1,2025-03-17
S06816,C104,P012,1,2025-07-13
S06817,C488,P012,5,2025-07-18
S06818,C716,P010,4,2025-05-06
S06819,C237,P022,5,2025-06-18
S06820,C239,P010,5,2025-02-16
S06821,C096,P001,3,2025-01-09
S06822,C840,P004,3,2025-09-13
S06823,C431,P009,2,2025-09-09
S06824,C518,P019,4,2025-03-04
S06825,C328,P016,2,2025-10-10
S06826,C346,P011,1,2025-03-12
S06827,C560,P003,4,2025-09-10
S06828,C338,P004,2,2025-04-30
S06829,C607,P012,5,2025-09-12
S06830,C519,P004,3,2025-07-05
S06831,C266,P005,4,2025-11-24
S06832,C047,P022,5,2025-08-25
S06833,C165,P008,4,2025-01-10
S06834,C158,P010,3,2025-08-11
S06835,C777,P012,3,2025-08-05
S06836,C792,P015,4,2025-03-14
S06837,C038,P012,1,2025-08-15
S06838,C105,P001,4,2025-04-15
S06839,C063,P017,4,2025-03-04
S06840,C371,P013,3,2025-11-30
S06841,C493,P018,2,2025-09-04
S06842,C681,P002,2,2025-02-20
S06843,C499,P011,3,2025-04-27
S06844,C543,P001,2,2025-08-15
S06845,C304,P003,3,2025-09-15
S06846,C867,P011,4,2025-12-10
S06847,C186,P013,1,2025-03-24
S06848,C577,P006,3,2025-05-13
S06849,C790,P013,5,2025-07-26
S06850,C001,P005,4,2025-04-06
S06851,C569,P017,3,2025-01-24
S06852,C460,P014,4,2025-05-09
S06853,C140,P001,4,2025-12-01
S06854,C914,P013,2,2025-03-15
S06855,C490,P003,2,2025-06-23
S06856,C214,P018,4,2025-09-01
S06857,C428,P001,2,2025-07-03
S06858,C619,P005,2,2025-09-28
S06859,C442,P017,4,2025-11-07
S06860,C054,P014,1,2025-05-15
S06861,C530,P017,4,2025-10-30
S06862,C696,P008,2,2025-01-30
S06863,C711,P011,3,2025-05-01
S06864,C266,P001,3,2025-01-14
S06865,C704,P017,5,2025-03-16
S06866,C486,P007,5,2025-08-03
S06867,C761,P003,3,2025-11-02
S06868,C875,P015,4,2025-05-12
S06869,C796,P001,3,2025-04-09
S06870,C699,P021,3,2025-07-30
S06871,C462,P002,4,2025-09-14
S06872,C610,P015,4,2025-12-30
S06873,C348,P012,3,2025-03-23
S06874,C447,P003,5,2025-12-27
S06875,C884,P001,2,2025-09-27
S06876,C266,P005,2,2025-09-02
S06877,C216,P013,2,2025-08-22
S06878,C747,P007,2,2025-01-31
S06879,C724,P006,2,2025-11-26
S06880,C151,P016,1,2025-02-24
S06881,C780,P003,4,2025-07-09
S06882,C667,P016,4,2025-11-07
S06883,C124,P016,1,2025-08-05
S06884,C169,P002,3,2025-03-22
S06885,C632,P018,3,2025-02-28
S06886,C296,P009,5,2025-07-26
S06887,C591,P018,2,2025-01-17
S06888,C384,P006,1,2025-08-06
S06889,C979,P019,1,2025-04-17
S06890,C599,P006,2,2025-01-16
S06891,C921,P006,4,2025-10-19
S06892,C814,P018,1,2025-02-18
S06893,C1001,P009,2,2025-12-14
S06894,C408,P009,4,2025-02-09
S06895,C063,P014,5,2025-01-13
S06896,C890,P003,4,2025-08-26
S06897,C905,P001,2,2025-02-11
S06898,C410,P007,4,2025-01-21
S06899,C910,P011,1,2025-01-17
S06900,C299,P019,2,2025-04-17
S06901,C190,P014,4,2025-04-04
S06902,C260,P009,4,2025-10-23
S06903,C230,P004,4,2025-03-23
S06904,C577,P009,4,2025-08-10
S06905,C1001,P008,5,2025-01-03
S06906,C553,P008,5,2025-01-17
S06907,C760,P013,3,2025-05-14
S06908,C063,P006,3,2025-11-12
S06909,C747,P020,5,2025-06-16
S06910,C112,P001,5,2025-04-23
S06911,C756,P020,2,2025-03-07
S06912,C474,P001,2,2025-09-10
S06913,C185,P018,1,2025-03-23
S06914,C917,P019,1,2025-07-18
S06915,C228,P012,1,2025-06-02
S06916,C999,P019,4,2025-01-31
S06917,C129,P014,4,2025-08-20
S06918,C405,P021,3,2025-03-29
S06919,C465,P006,5,2025-11-26
S06920,C312,P012,2,2025-10-29
S06921,C501,P009,5,2025-11-17
S06922,C601,P012,1,2025-08-20
S06923,C741,P001,5,2025-10-07
S06924,C446,P010,1,2025-08-03
S06925,C767,P016,3,2025-07-31
S06926,C867,P001,2,2025-01-23
S06927,C559,P001,1,2025-10-17
S06928,C983,P006,5,2025-01-24
S06929,C170,P006,1,2025-07-10
S06930,C796,P010,2,2025-11-14
S06931,C034,P009,3,2025-10-05
S06932,C587,P002,5,2025-04-26
S06933,C178,P006,3,2025-04-09
S06934,C254,P007,2,2025-01-04
S06935,C981,P006,2,2025-07-03
S06936,C069,P002,2,2025-07-11
S06937,C928,P021,3,2025-06-26
S06938,C874,P002,1,2025-11-13
S06939,C906,P008,3,2025-05-26
S06940,C337,P001,1,2025-04-26
S06941,C876,P013,5,2025-09-16
S06942,C833,P018,5,2025-05-26
S06943,C712,P007,5,2025-04-10
S06944,C774,P008,2,2025-03-25
S06945,C302,P008,4,2025-03-25
S06946,C607,P014,2,2025-01-04
S06947,C832,P018,1,2025-06-27
S06948,C578,P018,2,2025-03-04
S06949,C130,P009,3,2025-02-16
S06950,C166,P019,1,2025-08-16
S06951,C799,P011,5,2025-07-21
S06952,C321,P020,5,2025-11-11
S06953,C138,P002,1,2025-03-15
S06954,C249,P016,4,2025-04-12
S06955,C078,P016,4,2025-06-08
S06956,C603,P012,3,2025-03-23
S06957,C068,P001,4,2025-04-04
S06958,C610,P009,1,2025-10-17
S06959,C209,P015,3,2025-11-15
S06960,C816,P004,5,2025-03-09
S06961,C186,P013,4,2025-02-08
S06962,C720,P008,1,2025-09-04
S06963,C382,P008,4,2025-03-07
S06964,C967,P014,3,2025-08-31
S06965,C327,P005,5,2025-11-19
S06966,C940,P013,3,2025-07-16
S06967,C106,P005,1,2025-11-14
S06968,C436,P004,4,2025-04-28
S06969,C028,P001,5,2025-10-31
S06970,C163,P022,5,2025-05-18
S06971,C323,P005,3,2025-02-01
S06972,C196,P006,1,2025-02-02
S06973,C363,P001,2,2025-06-19
S06974,C364,P001,3,2025-02-18
S06975,C278,P007,2,2025-02-21
S06976,C596,P021,1,2025-06-03
S06977,C244,P022,1,2025-09-22
S06978,C872,P015,4,2025-10-30
S06979,C473,P021,2,2025-05-14
S06980,C478,P020,2,2025-07-11
S06981,C710,P009,2,2025-03-20
S06982,C995,P003,5,2025-10-07
S06983,C242,P001,3,2025-11-18
S06984,C818,P022,3,2025-12-25
S06985,C955,P018,1,2025-10-30
S06986,C185,P001,3,2025-10-05
S06987,C495,P016,1,2025-08-09
S06988,C505,P021,4,2025-10-22
S06989,C204,P007,2,2025-03-29
S06990,C604,P019,5,2025-08-09
S06991,C363,P004,3,2025-11-13
S06992,C966,P002,2,2025-06-24
S06993,C479,P001,5,2025-12-07
S06994,C297,P014,3,2025-01-30
S06995,C905,P017,3,2025-11-22
S06996,C516,P012,5,2025-09-29
S06997,C197,P018,2,2025-06-14
S06998,C717,P014,4,2025-03-11
S06999,C415,P006,1,2025-09-18
S07000,C273,P013,4,2025-03-06
S07001,C675,P019,2,2025-07-05
S07002,C313,P007,3,2025-07-11
S07003,C083,P019,4,2025-03-28
S07004,C569,P006,2,2025-04-04
S07005,C891,P012,1,2025-02-24
S07006,C547,P006,3,2025-12-06
S07007,C957,P021,4,2025-03-28
S07008,C776,P010,4,2025-03-30
S07009,C566,P014,2,2025-10-29
S07010,C779,P009,2,2025-11-27
S07011,C014,P003,2,2025-03-25
S07012,C252,P009,1,2025-05-28
S07013,C584,P019,2,2025-11-01
S07014,C012,P001,5,2025-12-26
